"Date","AAPL","SPX","VIX","SPGSCITR","BNDGLB","EEM"
2008-02-28,18.5586,1367.68,23.53,8376.5,285.14,48.4667
2008-02-29,17.86,1330.63,26.54,8304.77,287.35,46.54
2008-03-03,17.39,1331.34,26.28,8373.49,287.42,46.7933
2008-03-04,17.8029,1326.75,25.52,8177.35,286.81,45.7067
2008-03-05,17.7843,1333.7,24.6,8487.76,286.76,46.6667
2008-03-06,17.2757,1304.34,27.55,8512.09,284.93,45.0667
2008-03-07,17.4643,1293.37,27.49,8472.19,286.2,44.4433
2008-03-10,17.0986,1273.37,29.38,8602.54,287.38,43.6633
2008-03-11,18.1929,1320.65,26.36,8674.75,285.51,46.6
2008-03-12,18.0043,1308.77,27.22,8764.78,287.7,45.7367
2008-03-13,18.2771,1315.48,27.29,8809.83,287.89,45.32
2008-03-14,18.0871,1288.14,31.16,8739.47,289.2,43.7133
2008-03-17,18.1043,1276.6,32.24,8361.28,292.12,42.6333
2008-03-18,18.9743,1330.74,25.79,8629.11,291.7,44.85
2008-03-19,18.5243,1298.42,29.84,8231.15,290.6,42.1555
2008-03-20,19.0386,1329.51,26.62,8114.46,290.48,42.8667
2008-03-24,19.9329,1349.88,25.73,8128.3,288.09,44.51
2008-03-25,20.14,1352.99,25.72,8209.85,288.97,45.1933
2008-03-26,20.7229,1341.13,26.08,8441.67,289.64,44.8267
2008-03-27,20.0357,1325.76,25.88,8531.08,288.95,44.61
2008-03-28,20.43,1315.22,25.71,8420.39,289.48,44.53
2008-03-31,20.5,1322.7,25.61,8207.26,289.46,44.7933
2008-04-01,21.3614,1370.18,22.68,8129.24,287.65,46.5133
2008-04-02,21.07,1367.53,23.43,8356.5,287.06,46.55
2008-04-03,21.6586,1369.31,23.21,8307.04,287.59,47.1133
2008-04-04,21.8686,1370.4,22.45,8448.76,287.59,46.9233
2008-04-07,22.27,1372.54,22.42,8608.4,288.73,47.5467
2008-04-08,21.8343,1365.54,22.36,8564.09,288.72,47.2853
2008-04-09,21.6343,1354.49,22.81,8753.82,288.62,46.55
2008-04-10,22.0786,1360.55,21.98,8731.09,289.72,47.2167
2008-04-11,21.02,1332.83,23.46,8703.47,290.29,46.4467
2008-04-14,21.1114,1328.32,23.82,8779.37,290.22,46.3367
2008-04-15,21.1971,1334.43,22.78,8913.27,290.2,46.88
2008-04-16,21.9571,1364.71,20.53,9016.63,287.9,48.2667
2008-04-17,22.07,1365.56,20.37,8998.25,287.05,47.9167
2008-04-18,23.0057,1390.33,20.13,9067.23,286.18,48.6387
2008-04-21,24.0229,1388.17,20.5,9057.74,287.68,48.8867
2008-04-22,22.8857,1375.94,20.87,9164.08,287.83,48.4333
2008-04-23,23.27,1379.93,20.26,9166.73,287.83,49.13
2008-04-24,24.1343,1388.82,20.06,9030.43,287.41,48.5
2008-04-25,24.2471,1397.84,19.59,9152.36,285.24,48.8567
2008-04-28,24.6057,1396.37,19.64,9192.73,285.75,48.7633
2008-04-29,25.0071,1390.94,20.24,8971.84,286.46,47.9
2008-04-30,24.85,1385.59,20.79,8860.93,286.98,48.8867
2008-05-01,25.7143,1409.34,18.88,8741.8,287.04,49.4067
2008-05-02,25.8486,1413.9,18.18,8987.81,285.92,49.88
2008-05-05,26.39,1407.49,18.9,9188.63,286.21,49.8433
2008-05-06,26.6657,1418.26,18.21,9319.31,286.37,50.4
2008-05-07,26.0843,1392.57,19.73,9413.71,285.95,48.9
2008-05-08,26.4371,1397.68,19.4,9458.78,285.95,49.4033
2008-05-09,26.2071,1388.28,19.41,9615.15,287.91,49
2008-05-12,26.88,1403.58,17.79,9511.88,287.76,49.63
2008-05-13,27.1371,1403.04,17.98,9612.01,285.79,49.8667
2008-05-14,26.6086,1408.66,17.66,9517.07,284.93,49.9867
2008-05-15,27.1043,1423.57,16.3,9505.31,286.25,51.05
2008-05-16,26.8029,1425.35,16.47,9618.28,286.82,51.7
2008-05-19,26.2286,1426.63,17.01,9615.67,286.9,51.71
2008-05-20,26.5571,1413.4,17.58,9782.39,288.11,50.8133
2008-05-21,25.4557,1390.71,18.59,10033.7,287.87,50.2967
2008-05-22,25.2929,1394.35,18.05,9899.8,286.24,50.4433
2008-05-23,25.8814,1375.93,19.55,9978.8,287.3,49.5633
2008-05-27,26.6329,1385.35,19.64,9800.6,285.89,49.4833
2008-05-28,26.7157,1390.84,19.07,9897.2,284.65,50.15
2008-05-29,26.67,1398.26,18.14,9607.6,283.56,50.26
2008-05-30,26.9643,1400.38,17.83,9667.6,284.06,50.4333
2008-06-02,26.5857,1385.67,19.83,9737.9,285.03,49.8333
2008-06-03,26.4814,1377.65,20.24,9559.3,285.34,48.9333
2008-06-04,26.4557,1377.2,20.8,9431.3,284.85,48.5067
2008-06-05,27.0614,1404.05,18.63,9748.4,283.76,50.05
2008-06-06,26.52,1360.68,23.56,10346,285.28,48.2367
2008-06-09,25.9443,1361.76,23.12,10127.6,284.04,48.1133
2008-06-10,26.52,1358.44,23.18,9993.6,281.59,47.0033
2008-06-11,25.83,1335.49,24.12,10319.3,282.25,46.3
2008-06-12,24.7514,1339.87,23.33,10342,280.25,46.57
2008-06-13,24.6243,1360.03,21.22,10270.2,280.18,47.0733
2008-06-16,25.2629,1360.14,20.95,10302.5,279.8,47.2333
2008-06-17,25.9186,1350.93,21.13,10278.9,280.47,47.4333
2008-06-18,25.5357,1337.81,22.24,10423.3,281.72,47.2033
2008-06-19,25.8429,1342.83,21.58,10156.7,281,47.2767
2008-06-20,25.0386,1317.93,22.87,10313.6,282.17,45.7333
2008-06-23,24.7371,1318,22.64,10383.3,281.29,45.8667
2008-06-24,24.75,1314.29,22.42,10373.4,282.15,45.6633
2008-06-25,25.3414,1321.97,21.14,10246.8,282.02,46.05
2008-06-26,24.0371,1283.15,23.93,10585.7,283.68,44.47
2008-06-30,23.92,1280,23.95,10560,284.28,45.24
2008-07-01,24.9543,1284.91,23.65,10636.48,283.82,44.4333
2008-07-02,24.0257,1261.52,25.92,10806.6,284.29,43.1667
2008-07-03,24.3029,1262.9,24.78,10898.1,283.78,43.0433
2008-07-07,25.0229,1252.31,25.78,10590.6,284.02,42.89
2008-07-08,25.65,1273.7,23.15,10236.3,285.04,43.4167
2008-07-09,24.8929,1244.69,25.23,10239.8,285.96,42.54
2008-07-10,25.2329,1253.39,25.59,10561.6,285.93,43.31
2008-07-11,24.6543,1239.49,27.49,10725.3,286.28,43.02
2008-07-14,24.84,1228.3,28.48,10689.2,286.19,42.9667
2008-07-15,24.2343,1214.91,28.54,10311,287.22,42.25
2008-07-16,24.6871,1245.36,25.1,10112.7,287.22,43.47
2008-07-17,24.5443,1260.32,25.01,9788.6,287.22,43.6733
2008-07-18,23.5929,1260.68,24.05,9698.3,282.37,43.2967
2008-07-21,23.7557,1260,23.05,9793.5,282.5,43.8333
2008-07-22,23.1457,1277,21.18,9587.4,282.06,43.86
2008-07-23,23.7514,1282.19,21.31,9345,281.23,43.9233
2008-07-24,22.7186,1252.54,23.44,9353.9,283.06,42.3
2008-07-25,23.16,1257.76,22.91,9251.6,281.94,42.59
2008-07-28,22.0571,1234.37,24.23,9331.9,283.53,42
2008-07-29,22.44,1263.2,22.03,9184.1,282.83,44.19
2008-07-30,22.84,1284.26,21.21,9410.6,283.02,43.73
2008-07-31,22.7071,1267.38,22.94,9267.7,283.9,42.75
2008-08-01,22.38,1260.31,22.57,9296.4,283.9,42.46
2008-08-04,21.89,1249.01,23.49,9004.5,283.96,41.16
2008-08-05,22.9486,1284.88,21.14,8870.2,283.29,41.69
2008-08-06,23.4557,1289.19,20.23,8816.8,282.29,42.52
2008-08-07,23.3671,1266.07,21.15,8903.2,283.51,41.06
2008-08-11,24.7943,1305.32,20.12,8549.7,282,40.73
2008-08-12,25.2471,1289.59,21.17,8463.2,282.78,40.39
2008-08-13,25.6143,1285.83,21.55,8679.4,282.53,40.38
2008-08-14,25.6171,1292.93,20.34,8612.9,282.83,40.91
2008-08-15,25.1057,1298.2,19.58,8496.4,282.57,40.27
2008-08-18,25.0557,1278.6,20.98,8482.9,282.57,39.59
2008-08-19,24.79,1266.69,21.28,8581.5,283.02,39.2572
2008-08-20,25.12,1274.54,20.42,8661.5,283.9,40.26
2008-08-21,24.8986,1277.72,19.82,9041.2,284.07,40.2
2008-08-22,25.2557,1292.2,18.81,8645.9,283.11,40.17
2008-08-25,24.65,1266.84,20.97,8650.1,283.86,39.34
2008-08-26,24.8057,1271.51,20.49,8727.2,283.81,39.41
2008-08-27,24.9529,1281.66,19.76,8821.7,284.04,40.25
2008-08-28,24.82,1300.68,19.43,8635.8,284.27,40.53
2008-09-02,23.7414,1277.58,21.99,8233,284.24,38.84
2008-09-03,23.8514,1274.98,21.43,8211.5,284.71,38.2
2008-09-04,23.0314,1236.83,24.03,8135,285.25,36.44
2008-09-05,22.8829,1242.31,23.06,7998.1,285.24,36.96
2008-09-08,22.56,1267.79,22.64,8015.1,285.91,37.42
2008-09-09,21.6686,1224.51,25.47,7825.7,286.21,35.32
2008-09-10,21.6586,1232.04,24.52,7756.9,285.47,35.8875
2008-09-11,21.8071,1249.05,24.39,7688.5,285.3,35.36
2008-09-12,21.2771,1251.7,25.66,7752.3,284.44,36.54
2008-09-15,20.0514,1192.7,31.7,7451.3,284.44,33.67
2008-09-16,19.9829,1213.59,30.3,7155.7,285.54,33.96
2008-09-17,18.2614,1156.39,36.22,7497.4,284.94,31.55
2008-09-18,19.1557,1206.51,33.1,7478.8,284.2,34.21
2008-09-19,20.13,1255.08,32.07,7755.9,281.5,38.47
2008-09-22,18.7214,1207.09,33.85,8149.2,282.06,35.96
2008-09-23,18.12,1188.22,35.72,8003.9,282.27,34.84
2008-09-24,18.3871,1185.87,35.19,7958.5,282.72,35.24
2008-09-25,18.8471,1209.18,32.82,8059.9,281.43,37.05
2008-09-26,18.32,1213.01,34.74,7958.5,280.88,35.79
2008-09-29,15.0371,1106.39,46.72,7349.4,282.92,31.61
2008-09-30,16.2371,1166.36,39.39,7538.3,278.69,34.17
2008-10-01,15.5886,1161.06,39.81,7429.2,279.17,34.58
2008-10-02,14.3,1114.28,45.26,7096.3,279.6,31.55
2008-10-03,13.8671,1099.23,45.14,7068.9,279.94,30.72
2008-10-06,14.02,1056.89,52.05,6628.4,282.62,28.41
2008-10-07,12.7371,996.23,53.68,6713.1,281.41,26.2
2008-10-08,12.8271,984.94,57.53,6657.9,279.92,26.2
2008-10-09,12.6771,909.92,63.92,6576.7,277.64,24.27
2008-10-10,13.8286,899.22,69.95,6031.8,276.22,24.55
2008-10-13,15.7514,1003.35,54.99,6264.6,275.94,30.14
2008-10-14,14.8686,998.01,55.13,6131.6,274.15,28.64
2008-10-15,13.9929,907.84,69.25,5846.4,274.04,24.01
2008-10-16,14.5557,946.43,67.61,5586.8,274.18,25.19
2008-10-17,13.9143,940.55,70.33,5714.8,273.39,24.4
2008-10-20,14.0629,985.4,52.97,5822.5,273.82,26.11
2008-10-21,13.07,955.05,53.11,5697.4,275.42,24.03
2008-10-22,13.8386,896.78,69.65,5360,276.04,21.5
2008-10-23,14.0329,908.11,67.8,5385,277,22.1
2008-10-24,13.7686,876.77,79.13,5152.7,276.41,19.82
2008-10-27,13.1557,848.92,80.06,5143.6,274.86,19.3
2008-10-28,14.2729,940.51,66.96,5122.7,273.17,24.24
2008-10-29,14.9357,930.09,69.96,5470.3,273.61,22.6
2008-10-30,15.8629,954.09,62.9,5308.2,273.61,25.65
2008-10-31,15.37,968.75,59.89,5412.6,272.21,25.43
2008-11-03,15.28,966.3,53.68,5235.7,273.05,25.2
2008-11-04,15.8557,1005.75,47.73,5627.4,275.38,27.5
2008-11-05,14.7571,952.77,54.56,5329.5,276.99,24
2008-11-06,14.1571,904.88,63.68,5045.8,276.93,22.79
2008-11-07,14.0343,930.99,56.1,5042,276.55,24.64
2008-11-10,13.6971,919.21,59.98,5152.9,277.34,24.87
2008-11-11,13.5386,898.95,61.44,4935.3,277,23.32
2008-11-12,12.8743,852.3,66.46,4750.2,278.35,21.59
2008-11-13,13.7771,911.29,59.83,4840.6,277.35,24.58
2008-11-14,12.8914,873.29,66.31,4781,277.74,22.22
2008-11-17,12.5914,850.75,69.15,4672.2,277.85,21.85
2008-11-18,12.8443,859.12,67.64,4620.1,278.25,21.53
2008-11-19,12.3271,806.58,74.26,4587.2,279.18,19.67
2008-11-20,11.4986,752.44,80.86,4322.9,280.65,18.26
2008-11-21,11.7971,800.03,72.67,4346.6,280.17,20.89
2008-11-24,13.2786,851.81,64.7,4648.1,279.75,22.16
2008-11-25,12.9714,857.39,60.9,4443.7,282.79,21.74
2008-11-26,13.5714,887.68,54.92,4652.1,283.29,23.4
2008-11-28,13.2386,896.24,55.28,4609.3,283.72,22.95
2008-12-01,12.7043,816.21,68.51,4316.1,285.03,20.74
2008-12-02,13.21,848.81,62.98,4185.3,285.94,22.05
2008-12-03,13.7,870.74,60.72,4148,285.94,22.23
2008-12-04,13.0586,845.22,63.64,3943,286.95,21.28
2008-12-05,13.4286,876.07,59.93,3731.2,286.4,22.54
2008-12-08,14.2457,909.7,58.49,3919.2,286.12,23.98
2008-12-09,14.2943,888.67,58.91,3832.4,286.12,23.65
2008-12-10,14.03,899.24,55.73,3918.3,287.61,25.06
2008-12-11,13.5714,873.59,55.78,4158.8,289.14,24.42
2008-12-12,14.0386,879.73,54.28,4081.4,289.8,24.76
2008-12-15,13.5357,868.57,56.76,4030.7,291.58,24.43
2008-12-16,13.6329,913.18,52.37,4023.2,293.45,26.38
2008-12-17,12.7371,904.42,49.84,3953.5,293.45,25.92
2008-12-18,12.7757,885.28,47.34,3821.2,298.76,25.35
2008-12-19,12.8571,887.88,44.93,3819.8,297.09,25.44
2008-12-22,12.2486,871.63,44.56,3711.3,296.76,24.49
2008-12-23,12.34,863.16,45.02,3688.9,296.58,23.95
2008-12-24,12.1486,868.15,44.21,3532.3,296.86,24.12
2008-12-26,12.2586,872.8,43.38,3640.2,297.49,24.04
2008-12-29,12.3729,869.42,43.9,3745,298.58,24
2008-12-30,12.3271,890.64,41.63,3718.5,298.7,24.64
2008-12-31,12.1929,903.25,40,3995.4,297.18,24.97
2009-01-02,12.9643,931.8,39.19,4109.7,296.13,26.16
2009-01-05,13.5114,927.45,39.08,4250.6,294.45,26.5
2009-01-06,13.2886,934.7,38.56,4316,293.78,27.1
2009-01-07,13.0014,906.65,43.39,4020.8,295.83,25.54
2009-01-08,13.2429,909.73,42.56,3938,297.18,25.43
2009-01-09,12.94,890.35,42.82,3924,297.64,24.88
2009-01-12,12.6657,870.26,45.84,3741.8,298.26,23.83
2009-01-13,12.53,871.79,43.27,3785.1,297.33,23.9
2009-01-14,12.19,842.62,49.14,3740.4,298.21,22.74
2009-01-15,11.9114,843.74,51,3722.7,297.57,23
2009-01-16,11.7614,850.12,46.11,3712.7,297.1,23.25
2009-01-20,11.1714,805.22,56.65,3579.5,295.71,21.52
2009-01-21,11.8329,840.24,46.42,3672.7,295.03,22.69
2009-01-22,12.6229,827.5,47.29,3652.6,294.21,21.94
2009-01-23,12.6229,831.95,47.27,3793,292.98,22.22
2009-01-26,12.8057,836.57,45.69,3793,293.7,22.48
2009-01-27,12.9614,845.71,42.25,3594.3,295.45,22.88
2009-01-28,13.4571,874.09,39.66,3647.6,294.83,24.04
2009-01-29,13.2857,845.14,42.63,3631,293.51,22.82
2009-01-30,12.8757,825.88,44.84,3638.2,292.86,22.65
2009-02-02,13.0729,825.44,45.52,3541.1,293.79,22.42
2009-02-03,13.2829,838.51,43.06,3552.3,293.49,23.09
2009-02-04,13.3643,832.23,43.85,3552.2,292.62,23.26
2009-02-05,13.78,845.85,43.73,3626.6,292.63,23.75
2009-02-06,14.2457,868.6,43.37,3614.4,291.89,24.94
2009-02-09,14.6443,869.89,43.64,3608.4,292.53,24.81
2009-02-10,13.9757,827.16,46.67,3502.5,294.32,23.31
2009-02-11,13.8314,833.74,44.53,3448.4,295.05,24.01
2009-02-12,14.1814,835.19,41.25,3425.8,295.16,23.86
2009-02-13,14.1657,826.84,42.93,3391.8,293.61,23.98
2009-02-17,13.5043,789.17,48.66,3182.1,294.38,22.45
2009-02-18,13.4814,788.42,48.46,3116.7,292.76,22.29
2009-02-19,12.9486,778.94,47.08,3229.9,291.62,22.08
2009-02-20,13.0286,770.05,49.3,3200.3,292.03,21.52
2009-02-23,12.4214,743.33,52.62,3152.7,292,20.99
2009-02-24,12.8929,773.14,45.49,3223.2,291.75,22.14
2009-02-25,13.0229,764.9,44.67,3324,289.44,21.76
2009-02-26,12.7414,752.83,44.66,3444.7,288.77,21.57
2009-02-27,12.7586,735.09,46.35,3416.3,288.61,21.23
2009-03-02,12.5629,700.82,52.65,3196.6,289.49,19.94
2009-03-03,12.6243,696.33,50.93,3262.4,288.51,20.22
2009-03-04,13.0243,712.87,47.56,3435.6,287.22,21.64
2009-03-05,12.6914,682.55,50.17,3325.3,289.07,20.75
2009-03-06,12.1857,683.38,49.33,3394.7,288.77,21.1
2009-03-09,11.8729,676.53,49.68,3416,288.01,20.69
2009-03-10,12.6611,719.6,44.37,3386.5,287.96,22.37
2009-03-11,13.24,721.36,43.61,3247,288.54,22.37
2009-03-12,13.7643,750.74,41.18,3435.4,288.84,23.23
2009-03-13,13.7043,756.55,42.36,3413.6,288.8,23.36
2009-03-16,13.6314,753.89,43.74,3462.5,288.78,23.38
2009-03-17,14.2371,778.12,40.8,3550.7,288.04,23.89
2009-03-18,14.5029,794.35,40.06,3490.4,291.8,24.39
2009-03-19,14.5171,784.04,43.68,3692.8,295.15,24.23
2009-03-20,14.5129,768.54,45.89,3705.8,295.01,23.9
2009-03-23,15.38,822.92,43.23,3801.3,293.19,26.11
2009-03-24,15.2144,806.12,42.93,3797,292.88,25.3
2009-03-25,15.2129,813.88,42.25,3726.5,292.13,25.68
2009-03-26,15.6957,832.86,40.36,3775.6,292.29,26.38
2009-03-27,15.2643,815.94,41.04,3670.3,292.29,25.6
2009-03-30,14.9271,787.53,45.54,3496.2,292.32,24.28
2009-03-31,15.0171,797.87,44.14,3570.2,292.6,24.81
2009-04-01,15.5271,811.08,42.28,3507.6,292.5,25.63
2009-04-02,16.1014,834.38,42.04,3717.86,292.15,27.02
2009-04-03,16.57,842.5,39.7,3739.8,291.32,27.35
2009-04-06,16.9214,835.48,40.93,3671.2,290.68,27.01
2009-04-07,16.4286,815.55,40.39,3596.7,290.85,26.39
2009-04-08,16.6171,825.16,38.85,3612.3,291.53,26.78
2009-04-09,17.0814,856.56,36.53,3711.5,291.03,27.95
2009-04-13,17.1743,858.73,37.81,3642.2,292.54,28.12
2009-04-14,16.9014,841.5,37.67,3641.1,293.7,27.67
2009-04-15,16.8057,852.06,36.17,3617.6,293.93,28.07
2009-04-16,17.35,865.3,35.79,3633.9,293.66,28.31
2009-04-17,17.6314,869.6,33.94,3650.5,293.04,28.11
2009-04-20,17.2143,832.39,39.18,3456.9,293.42,26.74
2009-04-21,17.3943,850.08,37.14,3463.3,292.99,27.31
2009-04-22,17.3586,843.55,38.1,3470.7,292.64,27.08
2009-04-23,17.9143,851.92,37.15,3487.9,293.3,27.5
2009-04-24,17.7,866.23,36.82,3563.8,293.3,28.02
2009-04-27,17.8186,857.51,38.32,3474.8,294.71,27.08
2009-04-28,17.7003,855.16,37.95,3457.1,294.23,26.99
2009-04-29,17.8771,873.64,36.08,3525.6,294.31,28.41
2009-04-30,17.9757,872.81,36.5,3537.4,294.4,28.67
2009-05-01,18.1771,877.52,35.3,3664.7,293.96,29.09
2009-05-04,18.8671,907.24,34.53,3728.3,294.5,31.1
2009-05-05,18.9586,903.8,33.36,3704.9,295.19,30.82
2009-05-06,18.9286,919.53,32.45,3829.2,295.45,31.349
2009-05-07,18.4371,907.39,33.44,3866.8,294.87,30.57
2009-05-08,18.4557,929.23,32.05,3956.9,294.87,31.59
2009-05-11,18.51,909.24,32.87,3939.31,297.15,30.85
2009-05-12,17.7743,908.35,31.8,3964.56,297.66,31.07
2009-05-13,17.07,883.92,33.65,3923,298.27,29.93
2009-05-14,17.5643,893.07,31.37,3941.2,298.26,30.36
2009-05-15,17.4886,882.88,33.12,3820,298.44,30.08
2009-05-18,18.0929,909.71,30.24,3933.6,297.72,31.75
2009-05-19,18.2071,908.13,28.8,3947.6,298.01,32.11
2009-05-20,17.9814,903.47,29.03,4029.3,299.57,32.21
2009-05-21,17.74,888.33,31.35,3971.4,298.94,31.61
2009-05-22,17.5,887,32.63,4013.4,298.5,31.75
2009-05-26,18.6829,910.33,30.62,4042.3,298.6,32.13
2009-05-27,19.0071,893.06,32.36,4083.5,297.1,31.76
2009-05-28,19.2957,906.83,31.67,4170.1,296.73,32.74
2009-05-29,19.4014,919.14,28.92,4233.1,299.11,33.24
2009-06-01,19.9071,942.87,30.04,4380.4,298.3,34.64
2009-06-02,19.9271,944.74,29.63,4376.2,299.96,34.14
2009-06-03,20.1357,931.76,31.02,4227,300.73,32.93
2009-06-04,20.5343,942.46,30.18,4366.8,299.06,33.54
2009-06-05,20.6671,940.09,29.62,4341.2,297.39,33.61
2009-06-08,20.55,939.14,29.77,4306,295.24,33.09
2009-06-09,20.3886,942.43,28.27,4397.1,296.82,33.15
2009-06-10,20.0357,939.15,28.46,4434.8,296.07,33.568
2009-06-11,19.9929,944.89,28.11,4521,297.14,34.29
2009-06-12,19.5671,946.21,28.15,4464.7,297.14,33.74
2009-06-15,19.4414,923.72,30.81,4383.9,298.66,32.53
2009-06-16,19.4786,911.97,32.68,4380.6,299.73,32.04
2009-06-17,19.3686,910.71,31.54,4406.8,300.33,31.68
2009-06-18,19.4114,918.37,30.03,4405,298.42,31.59
2009-06-19,19.9257,921.23,27.99,4323.1,298.42,31.75
2009-06-22,19.6243,893.04,31.17,4183.2,300.26,30.6
2009-06-23,19.1443,895.1,30.58,4258.3,301.1,30.55
2009-06-24,19.46,900.94,29.05,4243.7,300.95,31.22
2009-06-25,19.98,920.26,26.36,4312.5,301.5,32.15
2009-06-26,20.3486,918.9,25.93,4264.2,301.83,32.32
2009-06-29,20.2814,927.23,25.35,4351.2,302.79,32.56
2009-06-30,20.3471,919.32,26.35,4257.2,302.41,32.23
2009-07-01,20.4043,923.33,26.22,4245.1,302.62,32.82
2009-07-02,20.0029,896.42,27.95,4120.67,303.3,31.92
2009-07-06,19.8014,898.72,29,3988.5,303.64,31.85
2009-07-07,19.3429,881.03,30.85,3924,304.09,31.1
2009-07-08,19.6029,879.56,31.3,3793.8,305.68,30.74
2009-07-09,19.48,882.68,29.78,3826.2,305.27,31.291
2009-07-10,19.7886,879.13,29.02,3797.5,306.37,30.92
2009-07-13,20.3343,901.05,26.31,3795.1,306.13,31.14
2009-07-14,20.3243,905.84,25.02,3813.7,305.09,31.48
2009-07-15,20.9829,932.68,25.89,3908.9,304.05,33.17
2009-07-16,21.0743,940.74,25.42,3942.7,304.79,33.23
2009-07-17,21.6786,940.38,24.34,4021.3,304.43,33.57
2009-07-20,21.8441,951.13,24.4,4067.8,305.34,34.77
2009-07-21,21.6443,954.58,23.87,4071.6,306.93,34.665
2009-07-22,22.3914,954.07,23.47,4073.1,306.25,34.59
2009-07-23,22.5457,976.29,23.43,4160.9,304.55,35.57
2009-07-24,22.8551,979.26,23.09,4188.1,304.55,35.4
2009-07-27,22.8714,982.18,24.28,4207.9,304.65,35.71
2009-07-28,22.8571,979.62,25.01,4152.4,305.33,35.55
2009-07-29,22.8614,975.15,25.61,3990.8,305.13,34.75
2009-07-30,23.2557,986.75,25.4,4174.7,305.58,35.61
2009-07-31,23.3414,987.48,25.92,4276.1,307.3,35.78
2009-08-03,23.7757,1002.63,25.56,4415.3,307.66,37.12
2009-08-04,23.65,1005.65,24.89,4417.7,307.26,36.78
2009-08-05,23.5871,1002.72,24.9,4456.1,306.82,36.47
2009-08-06,23.4157,997.08,25.67,4405.6,306.83,36.17
2009-08-07,23.6443,1010.48,24.76,4362.7,305.99,36.53
2009-08-10,23.5314,1007.1,24.99,4356.5,305.71,36.12
2009-08-11,23.2614,994.35,25.99,4301.8,306.78,35.44
2009-08-12,23.6157,1005.81,25.45,4335.8,306.77,35.76
2009-08-13,24.06,1012.73,24.71,4350.6,308.42,36.38
2009-08-14,23.8257,1004.09,24.27,4216.7,308.83,35.72
2009-08-17,22.7986,979.73,27.89,4155.5,309.3,34.32
2009-08-18,23.4286,989.67,26.18,4237.4,308.8,35.07
2009-08-19,23.5143,996.46,26.26,4337.2,309.93,35.16
2009-08-20,23.7614,1007.37,25.09,4288.2,310.15,35.77
2009-08-21,24.1743,1026.13,25.01,4326.7,309.19,36.31
2009-08-24,24.1514,1025.57,25.14,4367.4,310.02,36.47
2009-08-25,24.2,1028,24.92,4269,310.86,36.39
2009-08-26,23.9157,1028.12,24.95,4240.3,310.74,36.28
2009-08-27,24.2071,1030.98,24.68,4272.8,310.86,36.21
2009-08-28,24.2929,1028.93,24.76,4293.8,311.59,36.02
2009-08-31,24.03,1020.62,26.01,4175,312.25,35.31
2009-09-01,23.614,998.04,29.15,4077.7,312.36,34.64
2009-09-02,23.5971,994.75,28.9,4070.7,312.36,35.01
2009-09-03,23.7929,1003.24,27.1,4051.5,312.95,35.71
2009-09-04,24.33,1016.4,25.26,4039.1,311.93,36.4
2009-09-08,24.7043,1025.39,25.62,4165.2,313,37.15
2009-09-09,24.4486,1033.37,24.32,4176.1,313.26,37.35
2009-09-10,24.6514,1044.14,23.55,4198,314.66,37.84
2009-09-11,24.5943,1042.73,24.15,4094.7,314.94,37.86
2009-09-14,24.8171,1049.34,23.86,4089.8,315.3,37.72
2009-09-15,25.0229,1052.63,23.42,4181.7,314.61,38.17
2009-09-16,25.9814,1068.76,23.69,4274.7,314.89,39.13
2009-09-17,26.3643,1065.49,23.65,4269.8,315.78,38.92
2009-09-18,26.4314,1068.3,23.92,4237.9,315.13,39.03
2009-09-21,26.2886,1064.66,24.06,4117.6,314.22,38.69
2009-09-22,26.3543,1071.66,23.08,4205.5,315.37,39.28
2009-09-23,26.5,1060.87,23.49,4111.5,315.75,38.69
2009-09-24,26.26,1050.78,24.95,3991.8,316.03,37.93
2009-09-25,26.0529,1044.38,25.61,3984.9,316.38,38.09
2009-09-28,26.5931,1062.98,24.88,4018.6,317.27,38.58
2009-09-29,26.4829,1060.61,25.19,4017.1,316.75,38.669
2009-09-30,26.4786,1057.08,25.61,4182.2,316.7,38.91
2009-10-01,25.8371,1029.85,28.27,4154.3,317.88,37.85
2009-10-02,26.4143,1025.21,28.68,4105.7,317.88,37.86
2009-10-05,26.5749,1040.46,26.84,4133.8,318.11,38.74
2009-10-06,27.1443,1054.72,25.7,4185.1,318.59,39.38
2009-10-07,27.1786,1057.58,24.68,4137.7,319.26,39.34
2009-10-08,27.0386,1065.48,24.18,4247.6,319.19,39.82
2009-10-09,27.21,1071.49,23.12,4233,318.05,39.85
2009-10-12,27.2586,1076.19,23.01,4323.7,317.31,40.18
2009-10-13,27.1457,1073.19,22.99,4351.4,318.38,40.25
2009-10-14,27.3271,1092.02,22.86,4388.3,317.76,41.55
2009-10-15,27.2229,1096.56,21.72,4484.6,316.96,41.32
2009-10-19,27.1229,1097.91,21.49,4590.1,317.65,41.53
2009-10-20,28.3943,1091.06,20.9,4565.2,318.39,40.98
2009-10-21,29.2743,1081.4,22.22,4679.5,317.6,40.76
2009-10-22,29.3143,1092.91,20.69,4664.1,317.47,41.1
2009-10-23,29.1343,1079.6,22.27,4628.1,317.15,40.76
2009-10-26,28.9257,1066.95,24.31,4535.1,317.66,40.25
2009-10-27,28.1957,1063.41,24.83,4553.9,316.89,39.55
2009-10-28,27.4857,1042.63,27.91,4441.4,317.69,37.74
2009-10-29,28.05,1066.11,24.76,4557.6,316.87,39.41
2009-10-30,26.9286,1036.19,30.69,4427.8,318.01,37.57
